,Valence_electron_concentration_ref_Avg,name,Alloy_Ni,Alloy_Cr,Alloy_Co,Alloy_Al,Alloy_Fe,phase_name,phase_fraction,Ni,Cr,Co,Al,Fe,invT,Smix_HEA,DeltaSize_HEA,Electroneg_HEA,Hmix_HEA,Omega_HEA,Al+Cr,Cr/Al,UMAP_1,UMAP_2
2355,7.717,1264,28,20,16,16,20,FCC_L12#1,0.56,24.2,28,16.6,7.3,23.8,0.7027406886858749,12.725321707269977,0.038443443,0.11088245032961708,-7.583952,3.056117484024567,35.3,3.8356164383561646,7.9505267,9.475759
2356,7.271999999999999,1264,28,20,16,16,20,BCC_B2#2,0.44,32.9,9.8,15.2,27,15.2,0.7027406886858749,12.633951191484119,0.063551083,0.1288991628991437,-15.493416,1.2870149585733812,36.8,0.362962963,8.831639,4.8821006
2357,7.271000000000001,1265,28,20,18,16,18,BCC_B2#2,0.442,32.4,10,16.8,26.9,13.9,0.7027406886858749,12.658748202191802,0.063449062,0.1290385229301699,-15.51082,1.2877117505173532,36.9,0.3717472118959108,8.947187,4.639326
2358,7.751999999999999,1265,28,20,18,16,18,FCC_L12#1,0.558,24.5,27.9,19,7.399999999999999,21.2,0.7027406886858749,12.785329471781392,0.038562247,0.11175798808138948,-7.755444,3.001450758870487,35.3,3.7702702702702706,8.625854,9.103025
2359,7.3100000000000005,1266,30,18,16,16,20,BCC_B2#2,0.429,34.2,8.7,15,27,15.1,0.7027406886858749,12.495422559410539,0.063611366,0.12883808093882795,-15.535596,1.2639270120366848,35.7,0.3222222222222222,8.971298,4.8058963
2360,7.829,1266,30,18,16,16,20,FCC_L12#1,0.571,26.9,25,16.8,7.7,23.7,0.7027406886858749,12.787690438091547,0.039311763,0.1105716294358548,-7.840124,2.9490802451792373,32.7,3.2467532467532467,8.373525,9.08867
2361,7.358,1267,32,18,16,14,20,BCC_B2#2,0.305,36,7.8,14.6,27.2,14.5,0.7027406886858749,12.319944372358275,0.06370624,0.12931970394684633,-15.73504,1.2267900909918144,35,0.2867647058823529,10.230885,4.823664
2362,7.912000000000001,1267,32,18,16,14,20,FCC_L12#1,0.695,30.3,22.5,16.6,8.200000000000001,22.4,0.7027406886858749,12.767992555508101,0.040447996618356644,0.11073137540914046,-8.166964,2.7983061887152103,30.700000000000003,2.743902439,9.909223,8.05096
2363,7.310999999999999,1268,32,18,18,18,14,BCC_B2#2,0.518,35.09999999999999,9.700000000000001,16.5,27.4,11.4,0.7027406886858749,12.415922888109927,0.063671279,0.13074114131404843,-15.985756,1.2209845029569972,37.1,0.35401459854014605,10.219294,4.5925555
2364,7.829,1268,32,18,18,18,14,FCC_L12#1,0.482,28.7,26.9,19.6,7.9,16.8,0.7027406886858749,12.729365569463457,0.039680491,0.11404249579696156,-8.309492,2.768177220318114,34.8,3.405063291,11.370043,8.72351
2365,7.3020000000000005,1269,32,18,16,18,16,BCC_B2#2,0.517,35.5,9.5,14.9,27.5,12.7,0.7027406886858749,12.404746589268441,0.063813253,0.13053822260510514,-15.942212,1.2222372122270222,37,0.34545454545454546,10.867105,4.9643855
2366,7.804,1269,32,18,16,18,16,FCC_L12#1,0.483,28.3,27.2,17.2,7.8,19.5,0.7027406886858749,12.736120095269582,0.039476028,0.11332667117673577,-8.17168,2.8243969622320453,35,3.4871794871794872,10.190365,8.653751
2367,7.865,1270,32,18,16,16,18,FCC_L12#1,0.587,29.4,24.6,16.9,8,21.1,0.7027406886858749,12.767927773879503,0.039969722,0.1119464045871952,-8.163988,2.815142726220738,32.6,3.075,9.999022,8.71369
2368,7.316000000000001,1270,32,18,16,16,18,BCC_B2#2,0.413,35.7,8.6,14.7,27.3,13.6,0.7027406886858749,12.357277178204583,0.0638289,0.12980557630548845,-15.776372,1.2262326940565287,35.9,0.315018315,10.230885,4.823664
2369,7.361,1271,32,18,20,14,16,BCC_B2#2,0.303,35.2,8.200000000000001,17.4,26.9,12.2,0.7027406886858749,12.360879581654954,0.063472015,0.12947706535097242,-15.721072,1.2319180473916782,35.1,0.3048327137546469,11.109917,4.4230494
2370,7.959,1271,32,18,20,14,16,FCC_L12#1,0.697,30.6,22.2,21.1,8.4,17.7,0.7027406886858749,12.798028521847893,0.040751672,0.11188513708263487,-8.400516,2.719219206675811,30.6,2.642857142857143,10.987861,7.2689295
2371,7.3180000000000005,1272,30,18,20,16,16,BCC_B2#2,0.43,33.4,9.1,18,26.8,12.6,0.7027406886858749,12.52878190710422,0.06338904,0.1291972960568447,-15.590976,1.2634380422994322,35.9,0.33955223880597013,10.504637,4.5517087
2372,7.8740000000000006,1272,30,18,20,16,16,FCC_L12#1,0.57,27.4,24.7,21.5,7.9,18.5,0.7027406886858749,12.830995157863905,0.039651820465268814,0.11198263258202137,-8.111352,2.8488753973551515,32.6,3.1265822784810124,10.640663,7.6218405
2373,7.295999999999999,1273,30,22,20,14,14,BCC_B2#2,0.316,34.4,10.1,17.5,27.3,10.7,0.7027406886858749,12.447981409273751,0.063598419,0.13074202996741327,-15.951584,1.227300731882441,37.4,0.3699633699633699,10.599704,4.2688756
2374,7.835000000000001,1273,30,22,20,14,14,FCC_L12#1,0.684,28,27.5,21.2,7.9,15.5,0.7027406886858749,12.718726686103338,0.039561457,0.11457849052069063,-8.365128,2.7561791346812288,35.4,3.481012658227848,11.370043,8.72351
2375,7.424,1274,34,16,20,12,18,BCC_B2#2,0.169,36.4,6.7,17,26.8,13.1,0.7027406886858749,12.216223882158896,0.063407213,0.12880546222889766,-15.680892,1.217761692098954,33.5,0.25,10.529747,4.2733707
2376,8.068,1274,34,16,20,12,18,FCC_L12#1,0.831,33.5,17.9,20.6,9,19,0.7027406886858749,12.737210594939011,0.04206273,0.1096161625856333,-8.529844,2.6304345077691664,26.9,1.9888888888888887,11.52469,7.043261
2377,7.396999999999999,1275,34,20,20,10,16,BCC_B2#2,0.058,37.3,7.7,16.5,27.2,11.3,0.7027406886858749,12.164043147834008,0.063613751,0.13029188155829197,-15.983196,1.1893574828834585,34.9,0.28308823529411764,11.749099,4.7152057
2378,8.017,1275,34,20,20,10,16,FCC_L12#1,0.942,33.8,20.8,20.2,8.9,16.3,0.7027406886858749,12.698120615028918,0.04179573,0.11256180524494086,-8.741172,2.5756714140543044,29.700000000000003,2.337078651685393,12.459868,7.205028
2379,7.389,1276,34,18,18,12,18,BCC_B2#2,0.174,37.1,7.399999999999999,15.5,27.2,12.8,0.7027406886858749,12.194763757694899,0.06368463,0.12977287813715155,-15.870824,1.2004110069954796,34.599999999999994,0.27205882352941174,10.760755,4.458312
2380,7.998999999999999,1276,34,18,18,12,18,FCC_L12#1,0.826,33.3,20.2,18.5,8.799999999999999,19.1,0.7027406886858749,12.732976697337723,0.041713296,0.11124957110209456,-8.552484,2.6367431578621487,29,2.295454545454546,11.633618,7.663314
2381,7.422,1277,36,18,16,10,20,BCC_B2#2,0.043,38.9,6.600000000000001,13.8,27.4,13.4,0.7027406886858749,12.00578858130426,0.063841754,0.12995014514228131,-15.983096,1.1707587796807823,34,0.2408759124087592,10.792127,4.75023
2382,8.049,1277,36,18,16,10,20,FCC_L12#1,0.957,35.9,18.5,16.1,9.2,20.3,0.7027406886858749,12.613878154190457,0.042540446,0.11080069313862613,-8.734868,2.5444009477368543,27.7,2.0108695652173916,11.896178,7.618908
2383,8.048,1278,34,16,18,12,20,FCC_L12#1,0.827,33.4,18,18.5,8.9,21.2,0.7027406886858749,12.730822471741464,0.041919959035195895,0.10912275610522304,-8.430364,2.663510951402582,26.9,2.0224719101123596,10.948116,7.46931
2384,7.4159999999999995,1278,34,16,18,12,20,BCC_B2#2,0.173,36.7,6.5,15.7,26.9,14.2,0.7027406886858749,12.193453018597355,0.063537861,0.12864322601676306,-15.651672,1.2167438062380607,33.4,0.241635688,10.128375,4.4101543
2385,7.4,1279,36,18,16,12,18,BCC_B2#2,0.157,38.9,7.1,13.9,27.5,12.6,0.7027406886858749,12.017032272622602,0.063913842,0.13041759850572307,-16.053688,1.1660384502837056,34.6,0.2581818181818182,11.415087,4.6994076
2386,8.019,1279,36,18,16,12,18,FCC_L12#1,0.843,35.5,20,16.4,9.1,19,0.7027406886858749,12.634695239273311,0.042301889,0.1120845377382625,-8.794864,2.5407183233970865,29.1,2.197802197802198,12.575663,7.8570766
2387,7.3919999999999995,1280,30,16,20,14,20,BCC_B2#2,0.324,33.4,7.399999999999999,17.9,26.3,15.1,0.7027406886858749,12.501040981541676,0.063054002,0.12746913761220788,-15.294068,1.286569228169268,33.7,0.28136882129277563,9.909009,4.5072236
2388,7.971,1280,30,16,20,14,20,FCC_L12#1,0.676,28.4,20.1,21,8.1,22.4,0.7027406886858749,12.857024259730684,0.040195820292295494,0.10825704180329332,-7.917584,2.893104505419537,28.200000000000003,2.481481481481482,9.124137,7.0180817
2389,7.386,1281,32,16,18,14,20,BCC_B2#2,0.307,35.2,7.199999999999999,16.1,26.7,14.8,0.7027406886858749,12.35749921356839,0.063402246,0.12825734715796983,-15.495076,1.2498911065767617,33.9,0.2696629213483146,10.60319,4.7795796
2390,7.981999999999999,1281,32,16,18,14,20,FCC_L12#1,0.693,30.6,19.9,18.8,8.4,22.3,0.7027406886858749,12.80797949388189,0.040871368,0.10911203004252096,-8.149724,2.793293544126417,28.299999999999997,2.3690476190476186,9.683804,7.431566
2391,7.324999999999999,1282,30,22,20,12,16,BCC_B2#2,0.209,34.7,9.3,17.2,27.1,11.7,0.7027406886858749,12.43599994424899,0.063518663,0.13010931980453969,-15.829332,1.234554511,36.400000000000006,0.34317343173431736,10.504637,4.5517087
2392,7.875000000000001,1282,30,22,20,12,16,FCC_L12#1,0.791,28.8,25.4,20.7,8,17.1,0.7027406886858749,12.775960577377719,0.039855036905516235,0.113239074,-8.299612,2.7736780892791604,33.4,3.175,10.700988,8.304869
2393,7.348,1283,32,20,16,12,20,BCC_B2#2,0.195,36.5,8,14.3,27.3,13.9,0.7027406886858749,12.277833814605419,0.063799387,0.1297176314153168,-15.8095,1.2151014605610666,35.3,0.29304029304029305,10.230885,4.823664
2394,7.908999999999999,1283,32,20,16,12,20,FCC_L12#1,0.805,30.9,22.9,16.4,8.3,21.5,0.7027406886858749,12.753688013306643,0.040649757,0.11150725133371371,-8.288572,2.7544477197164814,31.2,2.759036144578313,9.999022,8.71369
2395,7.351,1284,30,20,18,12,20,BCC_B2#2,0.211,34.7,8.3,16,26.9,14.2,0.7027406886858749,12.449807210295068,0.063461809,0.1289776046063811,-15.61014,1.253592653971789,35.2,0.308550186,9.531735,4.5072565
2396,7.899000000000001,1284,30,20,18,12,20,FCC_L12#1,0.789,28.8,23.1,18.5,8,21.6,0.7027406886858749,12.822150728375332,0.039970048,0.11067711416548588,-8.055472,2.8560695332056767,31.1,2.8875,9.409496,8.335813
2397,7.969,1285,32,18,18,12,20,FCC_L12#1,0.807,31.1,20.5,18.5,8.4,21.4,0.7027406886858749,12.789273025649477,0.040906690673038384,0.10989661796024477,-8.217908,2.766253585392754,28.9,2.4404761904761902,10.385301,7.7172084
2398,7.3790000000000004,1285,32,18,18,12,20,BCC_B2#2,0.193,35.7,7.399999999999999,15.8,26.9,14.2,0.7027406886858749,12.32390845824976,0.063521706,0.12880958815243523,-15.622112,1.235329161823711,34.3,0.2750929368029739,10.60319,4.7795796
2399,7.5969999999999995,1286,26,18,20,22,14,FCC_L12#1,0.182,19.3,33.4,21.9,6.800000000000001,18.6,0.7027406886858749,12.57087497438258,0.037017182829843204,0.11256055037178876,-7.425584,3.1306685209304432,40.2,4.911764705882352,9.315197,9.574399
2400,7.084000000000001,1286,26,18,20,22,14,BCC_B2#1,0.039,8.9,51,17.1,4.9,18.1,0.7027406886858749,10.956734153859708,0.031795861399125686,0.10684017923983467,-5.698604,3.733112073977078,55.9,10.408163265306122,7.9159274,13.569253
2401,7.183,1286,26,18,20,22,14,BCC_B2#2,0.778,28.4,12.7,19.7,26.4,12.7,0.7027406886858749,12.913916895909274,0.063030127,0.12861004919950847,-15.230192,1.350264945065852,39.099999999999994,0.4810606060606061,8.061296,4.3849244
2402,7.598000000000001,1287,26,16,20,24,14,FCC_L12#1,0.037,18.6,33,22.1,6.7,19.6,0.7027406886858749,12.57780984123576,0.036786671868741155,0.11182929803946728,-7.293348,3.189010999849919,39.7,4.925373134328358,8.263539,9.488428
2403,7.09,1287,26,16,20,24,14,BCC_B2#1,0.067,8.7,49.7,17.3,5.1,19.1,0.7027406886858749,11.069405066202124,0.032456859,0.10677839844790706,-5.734692,3.7317775887453184,54.800000000000004,9.745098039215687,7.271545,13.255706
2404,7.192000000000001,1287,26,16,20,24,14,BCC_B2#2,0.895,27.6,12.8,20.1,26.1,13.4,0.7027406886858749,12.97690789965851,0.062778249,0.12801092726794844,-15.074428,1.3754385484502483,38.900000000000006,0.4904214559386973,8.061296,4.3849244
2405,7.2139999999999995,1288,26,16,20,22,16,BCC_B2#2,0.791,27.9,12,19.6,26,14.5,0.7027406886858749,12.971786247505351,0.062763676,0.12751144889773616,-14.98396,1.3813716463878671,38,0.46153846153846156,8.061296,4.3849244
2406,7.630999999999999,1288,26,16,20,22,16,FCC_L12#1,0.209,19,31.2,21.5,6.800000000000001,21.5,0.7027406886858749,12.65975136709899,0.037081436,0.11087514374286059,-7.25314,3.2143260886488436,38,4.588235294117647,7.43836,9.195657
2407,7.051,1289,30,14,16,26,14,BCC_B2#1,0.07,9.5,51.3,13.7,5,20.5,0.7027406886858749,10.916447306216488,0.032158523659602554,0.10573770566831873,-5.593476,3.791619656573034,56.3,10.26,7.6374035,14.040244
2408,7.188,1289,30,14,16,26,14,BCC_B2#2,0.93,31.5,11.2,16.2,27.6,13.5,0.7027406886858749,12.717008631381281,0.06387956,0.1298370840707692,-15.691056,1.2782028354822246,38.8,0.40579710144927533,8.947187,4.639326
2409,7.132000000000001,1290,28,12,18,26,16,BCC_B2#1,0.013,9.3,46,15.1,5.7,23.9,0.7027406886858749,11.381212306922771,0.034227369,0.10624235266596839,-5.839964,3.7352636498686955,51.7,8.070175438596491,5.9739027,13.11641
2410,7.196999999999999,1290,28,12,18,26,16,BCC_B2#2,0.987,28.2,11.6,18,26.3,15.9,0.7027406886858749,12.96282723273039,0.063051273,0.12735210873793956,-14.981692,1.3774510965804598,37.9,0.44106463878326996,7.4189396,4.7103744
2411,7.224,1291,30,12,18,26,14,BCC_B2#2,0.967,30.3,11.3,17.9,26.7,13.8,0.7027406886858749,12.82019594658977,0.063268283,0.12873127980409418,-15.35764,1.3236726355437884,38,0.42322097378277157,8.70465,4.714759
2412,7.655999999999999,1291,30,12,18,26,14,FCC_L12#1,0.033,21.3,31,20,7.000000000000001,20.7,0.7027406886858749,12.691584595440554,0.037573814,0.11191191357491835,-7.497488,3.111027829296019,38,4.428571428571428,8.688806,9.118649
2413,7.336,1292,30,12,20,22,16,BCC_B2#2,0.775,31.4,8.7,19.2,26.2,14.5,0.7027406886858749,12.670038083005913,0.062959812,0.12752511870215996,-15.204236,1.3158032191727862,34.9,0.3320610687022901,9.202154,4.081364
2414,7.8839999999999995,1292,30,12,20,22,16,FCC_L12#1,0.225,25.2,23.3,22.6,7.6,21.3,0.7027406886858749,12.871030722716442,0.039017475,0.10941381585522002,-7.718396,3.001290237859258,30.9,3.0657894736842106,8.333113,7.687639
2415,7.251,1293,30,14,20,24,12,BCC_B2#2,0.856,31.1,11.3,19.5,26.8,11.3,0.7027406886858749,12.701053464581058,0.063225487,0.12968835105744841,-15.607164,1.2885908645458712,38.1,0.4216417910447761,9.191662,4.402929
2416,7.739000000000001,1293,30,14,20,24,12,FCC_L12#1,0.144,23.4,30.1,23,7.3,16.3,0.7027406886858749,12.687452001868051,0.038167613,0.1137521271554954,-7.912912,2.9352348660033436,37.4,4.123287671232877,10.466455,8.69507
2417,7.821999999999999,1294,30,14,20,22,14,FCC_L12#1,0.24,24.8,26.7,22.7,7.5,18.4,0.7027406886858749,12.80949512794849,0.038692893,0.11208341704685844,-7.891332,2.9466822372651706,34.2,3.56,10.223013,7.9404955
2418,7.294,1294,30,14,20,22,14,BCC_B2#2,0.76,31.6,10,19.2,26.6,12.6,0.7027406886858749,12.673887132698988,0.063157072,0.12889992397204889,-15.4748,1.294107756783122,36.6,0.37593984962406013,9.834902,4.197401
2419,7.223,1295,34,18,14,22,12,BCC_B2#2,0.691,36.8,11.1,13.4,28.5,10.2,0.7027406886858749,12.236592829786257,0.064402335,0.13277128868848107,-16.458336,1.1640548464838674,39.6,0.3894736842105263,11.347797,5.0191154
2420,7.654,1295,34,18,14,22,12,FCC_L12#1,0.309,27.7,33.3,15.4,7.6,15.9,0.7027406886858749,12.45521190139172,0.038991501,0.11649702103487453,-8.351432,2.738035349114679,40.9,4.381578947368421,11.687308,10.103949
2421,7.063,1296,32,18,12,22,16,BCC_B2#1,0.081,11.5,51.6,10.2,4.9,21.9,0.7027406886858749,10.836065353038283,0.031893135,0.10580876011417958,-5.605732,3.7625096532895426,56.5,10.53061224489796,7.4260955,14.385787
2422,7.216,1296,32,18,12,22,16,BCC_B2#2,0.708,36.1,10.1,11.9,28.3,13.5,0.7027406886858749,12.30676645569501,0.064488405,0.13128607372870887,-16.096028,1.19515595,38.4,0.3568904593639576,10.366244,5.151919
2423,7.648,1296,32,18,12,22,16,FCC_L12#1,0.211,26.1,31.4,12.9,7.5,22.1,0.7027406886858749,12.524082307525441,0.038851212,0.11352091217040144,-7.925068,2.8982614771600734,38.9,4.1866666666666665,9.495169,10.631773
2424,7.004,1297,32,20,12,22,14,BCC_B2#1,0.136,11.2,55.2,10.4,4.399999999999999,18.8,0.7027406886858749,10.477575477891161,0.030287149307069064,0.1052330290355647,-5.428288,3.7878869310148007,59.6,12.54545454545455,8.643969,14.927557
2425,7.2170000000000005,1297,32,20,12,22,14,BCC_B2#2,0.709,37,10.5,12,28.5,11.9,0.7027406886858749,12.221675225727344,0.064552506,0.1322012028371905,-16.3168,1.170032383,39,0.3684210526315789,11.512928,5.120296
2426,7.65,1297,32,20,12,22,14,FCC_L12#1,0.156,27.3,32.5,13.4,7.6,19.2,0.7027406886858749,12.485473976912346,0.039022748508990915,0.1151821822158271,-8.182796,2.8013301064760703,40.1,4.276315789473684,11.187624,10.364536
2427,7.228,1298,30,16,16,22,16,BCC_B2#2,0.74,32.4,10.8,15.6,27.2,14,0.7027406886858749,12.67667646,0.063662901,0.12950339609446535,-15.59072,1.283605741920625,38,0.3970588235294118,8.947187,4.639326
2428,7.664,1298,30,16,16,22,16,FCC_L12#1,0.26,23.1,30.9,17.2,7.199999999999999,21.7,0.7027406886858749,12.67997531877138,0.038075944,0.1123536465434033,-7.64968,3.045344302405216,38.099999999999994,4.291666666666667,8.095526,9.473472
2429,7.695,1299,30,16,18,22,14,FCC_L12#1,0.256,23.7,30.5,19.9,7.199999999999999,18.6,0.7027406886858749,12.695026353497171,0.038072905,0.11318750517570389,-7.78094,2.986500007682142,37.7,4.236111111111112,9.942326,9.064378
2430,7.2509999999999994,1299,30,16,18,22,14,BCC_B2#2,0.744,32.2,11,17.4,27.1,12.4,0.7027406886858749,12.675855793561617,0.063465815,0.12989463353387617,-15.692024,1.277513543713727,38.1,0.4059040590405904,9.446119,4.279318
2431,7.628,1300,30,20,14,22,14,FCC_L12#1,0.124,25,32.8,15.7,7.3,19.1,0.7027406886858749,12.555432621537541,0.038347163,0.11433630377093706,-7.920764,2.9147342775685785,40.099999999999994,4.493150684931506,9.506006,10.092594
2432,7.0230000000000015,1300,30,20,14,22,14,BCC_B2#1,0.146,10.6,53.90000000000001,12.2,4.5,18.7,0.7027406886858749,10.64822696846091,0.0306426,0.10570555572721806,-5.482344,3.7965488616818353,58.40000000000001,11.977777777777781,7.7987995,14.60427
2433,7.215,1300,30,20,14,22,14,BCC_B2#2,0.73,34.7,11,14.1,28,12.2,0.7027406886858749,12.465844814635522,0.064145057,0.13128198619765008,-16.06368,1.219236089439703,39,0.39285714285714285,10.270322,5.062854
2434,7.255,1301,30,18,18,20,14,BCC_B2#2,0.636,33,10.9,17,27.3,11.9,0.7027406886858749,12.607501821540293,0.06359093,0.13037095174769564,-15.825392,1.2578321089205469,38.2,0.3992673992673993,9.446119,4.279318
2435,7.715,1301,30,18,18,20,14,FCC_L12#1,0.364,24.8,30.4,19.7,7.399999999999999,17.7,0.7027406886858749,12.695295712072003,0.038481533,0.11393992759344722,-7.974116,2.9123974612051944,37.8,4.108108108108109,9.942326,9.064378
2436,7.233,1302,32,20,16,20,12,BCC_B2#2,0.607,35.5,11.5,15,28.1,10,0.7027406886858749,12.370434267040357,0.064071953,0.13232018912320215,-16.31994,1.1922155315781622,39.6,0.40925266903914587,11.347797,5.0191154
2437,7.66,1302,32,20,16,20,12,FCC_L12#1,0.393,26.6,33.2,17.5,7.5,15.1,0.7027406886858749,12.496559618593338,0.03872573,0.11629608390827267,-8.277292,2.7725140008229645,40.7,4.426666666666667,11.699855,10.208249
2438,7.371,1303,34,12,18,22,14,BCC_B2#2,0.734,35.3,8.200000000000001,17.1,27,12.5,0.7027406886858749,12.372156663406525,0.063454554,0.12958839407292608,-15.78114,1.2305364073773695,35.2,0.30370370370370375,11.109917,4.4230494
2439,7.952999999999999,1303,34,12,18,22,14,FCC_L12#1,0.266,30.5,22.4,20.6,8.3,18.2,0.7027406886858749,12.798704567760774,0.040550216326395744,0.11175647811200923,-8.343896,2.740751286360524,30.7,2.6987951807228914,10.987861,7.2689295
2440,7.351999999999999,1304,34,14,18,20,14,BCC_B2#2,0.619,35.8,8.4,16.7,27.1,11.9,0.7027406886858749,12.319961562818946,0.063607359,0.12996999658536576,-15.833388,1.2181853322685852,35.5,0.30996309963099633,10.760755,4.458312
2441,7.942,1304,34,14,18,20,14,FCC_L12#1,0.381,31,23,20.2,8.4,17.4,0.7027406886858749,12.774671491108736,0.040751631,0.1126375496892577,-8.468944,2.6968614477919126,31.4,2.738095238095238,11.109885,7.9571567
2442,7.339,1305,32,14,18,20,16,BCC_B2#2,0.639,34.1,8.6,16.9,26.8,13.6,0.7027406886858749,12.49220925254233,0.063394426,0.1289530050056996,-15.573368,1.2610605003805728,35.4,0.3208955223880597,9.909009,4.5072236
2443,7.891,1305,32,14,18,20,16,FCC_L12#1,0.361,28.2,23.6,19.9,8,20.3,0.7027406886858749,12.843156043162343,0.039929293227606626,0.1111717405638681,-8.091028,2.850940357456316,31.6,2.95,9.981389,7.935084
2444,7.344,1306,34,16,16,18,16,BCC_B2#2,0.507,36.7,8.4,14.8,27.4,12.7,0.7027406886858749,12.267328549851502,0.063811032,0.13030410584475066,-15.935632,1.2046196701933702,35.8,0.30656934306569344,10.760755,4.458312
2445,7.906,1306,34,16,16,18,16,FCC_L12#1,0.493,31.2,23.8,17.3,8.3,19.4,0.7027406886858749,12.74777443096404,0.040598705499188904,0.1126684867209993,-8.409892,2.717523612344023,32.1,2.867469879518072,10.694256,8.325367
2446,7.733,1307,28,16,18,20,18,FCC_L12#1,0.334,22.4,27.8,19.3,7.199999999999999,23.4,0.7027406886858749,12.785363489224418,0.038100602473743556,0.11035036787433015,-7.479576,3.1203857064269007,35,3.8611111111111116,7.5660257,8.853027
2447,7.268,1307,28,16,18,20,18,BCC_B2#2,0.666,30.8,10.1,17.4,26.4,15.3,0.7027406886858749,12.781728985382994,0.063139879,0.12785246145460002,-15.1879,1.332771027725744,36.5,0.38257575757575757,7.9466634,4.6058583
2448,7.274,1308,28,16,20,20,16,BCC_B2#2,0.667,30.5,10.3,19,26.4,13.8,0.7027406886858749,12.776431050823913,0.063056856,0.12823121265900897,-15.279804,1.324455672638703,36.7,0.3901515151515152,8.557599,4.1959906
2449,7.769,1308,28,16,20,20,16,FCC_L12#1,0.333,23,27.5,21.9,7.199999999999999,20.4,0.7027406886858749,12.798254320535928,0.038050860505937686,0.11111661621917757,-7.606984,3.0635879508850015,34.7,3.8194444444444446,8.595654,8.322191
2450,7.38,1309,32,14,20,18,16,BCC_B2#2,0.531,34.2,7.8,18.2,26.6,13.2,0.7027406886858749,12.434066131327349,0.063231605,0.12854920303136844,-15.532192,1.2570467063278898,34.4,0.2932330827067669,9.909009,4.5072236
2451,7.984999999999999,1309,32,14,20,18,16,FCC_L12#1,0.469,29.6,21,22,8.3,19.2,0.7027406886858749,12.841996555301021,0.040534467,0.11028388369340279,-8.212704,2.7889324054045677,29.3,2.5301204819277108,10.332599,6.997151
2452,7.328,1310,30,16,18,18,18,BCC_B2#2,0.544,33.1,8.799999999999999,16.9,26.7,14.6,0.7027406886858749,12.585744598102792,0.063311594,0.12848540992501825,-15.451804,1.283965366,35.5,0.3295880149812734,9.909009,4.5072236
2453,7.844999999999999,1310,30,16,18,18,18,FCC_L12#1,0.456,26.3,24.5,19.4,7.7,22.1,0.7027406886858749,12.845454658037552,0.039285464,0.11045305563903605,-7.838444,2.9560290271217684,32.2,3.1818181818181817,8.919368,7.9461837
2454,7.329999999999999,1311,30,16,20,18,16,BCC_B2#2,0.543,32.8,9,18.4,26.6,13.2,0.7027406886858749,12.58220718092872,0.063208452,0.12869178528561948,-15.482656,1.280566003668467,35.6,0.3383458646616541,9.2941475,4.5210514
2455,7.877000000000001,1311,30,16,20,18,16,FCC_L12#1,0.457,26.7,24.3,21.9,7.8,19.3,0.7027406886858749,12.848594881841983,0.039439486198291115,0.11121984714968815,-7.988508,2.896347501179296,32.1,3.1153846153846154,9.418599,7.5822906
2456,7.843,1312,34,20,12,14,20,FCC_L12#1,0.717,32.1,24.7,12.3,8.4,22.4,0.7027406886858749,12.563285413320148,0.040964716146036265,0.11290691245047842,-8.428772,2.675229382859472,33.1,2.9404761904761902,10.82854,9.544311
2457,7.321,1312,34,20,12,14,20,BCC_B2#2,0.283,38.8,8.1,11.2,28.1,13.8,0.7027406886858749,12.023077276061032,0.064369253,0.13110071510102445,-16.163032,1.1584857046406845,36.2,0.2882562277580071,10.923839,5.1031466
2458,7.745,1313,30,20,14,16,20,FCC_L12#1,0.579,26.4,27.8,14.5,7.6,23.8,0.7027406886858749,12.678611010560985,0.039091077,0.1118083981121275,-7.849432,2.9408311948827364,35.4,3.6578947368421053,8.54549,9.746137
2459,7.267,1313,30,20,14,16,20,BCC_B2#2,0.421,35,9.3,13.3,27.6,14.8,0.7027406886858749,12.427039164147185,0.064018186,0.12986402735168806,-15.772136,1.2358061875424435,36.900000000000006,0.33695652173913043,9.632836,4.9061093
2460,7.317,1314,34,18,12,16,20,BCC_B2#2,0.39,38.2,8,11.3,28,14.5,0.7027406886858749,12.075920138930817,0.064327042,0.1306563427469175,-16.0549,1.1721390878490925,36,0.2857142857142857,10.923839,5.1031466
2461,7.839,1314,34,18,12,16,20,FCC_L12#1,0.61,31.3,24.4,12.4,8.3,23.5,0.7027406886858749,12.583202399165778,0.040767788,0.1121257284975219,-8.293516,2.723763307450202,32.7,2.939759036144578,10.175275,9.234507
2462,7.270999999999999,1315,32,18,12,18,20,BCC_B2#2,0.507,36.4,8.9,11.6,27.9,15.2,0.7027406886858749,12.267708115506952,0.064263801,0.13025195545557072,-15.89532,1.2070032716307302,36.8,0.31899641577060933,9.696417,5.0540915
2463,7.744,1315,32,18,12,18,20,FCC_L12#1,0.493,27.5,27.4,12.4,7.8,25,0.7027406886858749,12.588646834400263,0.039589802,0.11182662323480934,-7.936968,2.882618792,35.199999999999996,3.5128205128205128,9.116696,9.880976
2464,7.0889999999999995,1316,32,20,10,18,20,BCC_B2#1,0.014,12.3,49.1,8.200000000000001,5.3,25.2,0.7027406886858749,10.933888658036844,0.033148428839728405,0.10566518257969369,-5.6933,3.714000493620502,54.4,9.264150943396228,5.8936067,13.963721
